,Pwh (Mpa),Twh (℃),Gas Production,Oil Production(方/天),Water Production (方/天),CHK,Pwf (Mpa),Yemp,Yemp2
156,-0.5053400441657042,0.3973938167752883,1.5253951680283395,1.5391749747608157,-1.0808231574366634,-0.6613414437826014,-0.4100538707154941,-0.4276343622340205,-0.492454888390626
157,-0.5053400441657042,0.39933843255998624,1.4616355810301815,1.4555824242292572,-1.0849284574265816,-0.6749537542754885,-0.4100538707154941,-0.4276343622340205,-0.492454888390626
158,-0.5055561125862262,0.39869022729842013,1.4682234207445293,1.4763530814940389,-1.084049058955057,-0.6749537542754885,-0.41026993913601606,-0.42785043065454265,-0.49267095681114814
159,-0.5055561125862262,0.39933843255998624,1.4656046282741186,1.5173023685513713,-1.0817933046448072,-0.6749537542754885,-0.41026993913601606,-0.42785043065454265,-0.49267095681114814
160,-0.5079328652119685,0.4032276641293827,1.5126284412991653,1.5616525725477213,-1.0788007570205773,-0.6598289648389473,-0.4111342128181043,-0.43022718328028486,-0.49504770943689036
161,-0.5079328652119685,0.40344373254990484,1.5725556011156825,1.6073164725408442,-1.0770073891302445,-0.6351971648994372,-0.4111342128181043,-0.43022718328028486,-0.49504770943689036
162,-0.5081489336324904,0.4040919378114706,1.5837890415123064,1.5428567806465108,-1.0795159434925052,-0.6351971648994372,-0.41135028123862627,-0.43044325170080683,-0.4952637778574123
163,-0.5083650020530125,0.4047401430730367,1.5909627291420578,1.620118526456774,-1.0764067189211932,-0.6351971648994372,-0.41156634965914823,-0.4306593201213288,-0.4954798462779343
164,-0.5083650020530125,0.40387586939094877,1.5786204256113148,1.7161566180104009,-1.0720421368266486,-0.6351971648994372,-0.41156634965914823,-0.4306593201213288,-0.4954798462779343
165,-0.5085810704735345,0.40257945886781665,1.574681757587303,1.6211383694016377,-1.0763418983950366,-0.6351971648994372,-0.4117824180796702,-0.43087538854185076,-0.49569591469845625
166,-0.5083650020530125,0.4045240746525149,1.5772501629020486,1.5518819585717154,-1.0798530102285195,-0.6351971648994372,-0.4117824180796702,-0.4306593201213288,-0.4954798462779343
167,-0.5085810704735345,0.4047401430730367,1.5772155703479231,1.585016050858767,-1.0778716628123326,-0.6351971648994372,-0.4117824180796702,-0.43087538854185076,-0.49569591469845625
168,-0.5085810704735345,0.4047401430730367,1.5761304963469032,1.6181631072510496,-1.0763635052370888,-0.6351971648994372,-0.41199848650019233,-0.43087538854185076,-0.49569591469845625
169,-0.5087971388940564,0.40517227991408095,1.5802001666542775,1.570364451263169,-1.0785198680738985,-0.6351971648994372,-0.41199848650019233,-0.4310914569623729,-0.4959119831189784
170,-0.5087971388940564,0.40387586939094877,1.5771922565653487,1.5914051940536027,-1.077934322654284,-0.6351971648994372,-0.41221455492071435,-0.4310914569623729,-0.4959119831189784
171,-0.5090132073145784,0.4047401430730367,1.5781779390929278,1.5913598196852934,-1.0779170371806424,-0.6354132333199591,-0.41221455492071435,-0.4313075253828949,-0.49612805153950035
172,-0.5090132073145784,0.40365980097042664,1.5700788520249225,1.5952209623600218,-1.0777614679178664,-0.6351971648994372,-0.4124306233412363,-0.4313075253828949,-0.49612805153950035
173,-0.5092292757351006,0.4030115957088606,1.564203994884613,1.58980628774174,-1.0779321619700788,-0.6354132333199591,-0.4124306233412363,-0.43152359380341687,-0.49634411996002237
174,-0.515063123089195,0.41035792200660925,1.1890065411449575,1.1979942960197278,-1.084636765058877,-0.6697681121829601,-0.41394310228489045,-0.4373574411575114,-0.5021779673141169
175,-0.5094453441556226,0.40257945886781665,1.5565791131791273,1.5313857082009967,-1.079064360493614,-0.6135903228472354,-0.41264669176175844,-0.431739662223939,-0.4965601883805445
176,-0.5094453441556226,0.40365980097042664,1.5765304173864478,1.5808459303426918,-1.0771370301825576,-0.6161831438934996,-0.41264669176175844,-0.431739662223939,-0.4965601883805445
177,-0.5094453441556226,0.4014991167652066,1.566905109423243,1.5175962216032812,-1.0803607710167462,-0.6159670754729776,-0.41264669176175844,-0.431739662223939,-0.4965601883805445
178,-0.5092292757351006,0.3991223641394644,1.0939915983830286,1.1301466512916087,-1.0964211367141479,-0.7036908542049168,-0.4124306233412363,-0.43152359380341687,-0.49634411996002237
179,-0.5096614125761445,0.4014991167652066,1.5916526140019422,1.6756978062676529,-1.074470745873316,-0.6557236648490289,-0.4128627601822804,-0.43195573064446097,-0.49677625680106646
180,-0.5096614125761445,0.4014991167652066,1.5828263918783543,1.6596979397279967,-1.0747213852411217,-0.655939733269551,-0.4128627601822804,-0.43195573064446097,-0.49677625680106646
181,-0.5098774809966666,0.40193125360625054,1.5787391552083916,1.649875469331066,-1.0750735767665724,-0.6557236648490289,-0.4128627601822804,-0.43217179906498293,-0.4969923252215884
182,-0.5098774809966666,0.40387586939094877,1.5758332510207909,1.5368911315558975,-1.0805681967004472,-0.655939733269551,-0.4128627601822804,-0.43217179906498293,-0.4969923252215884
183,-0.5098774809966666,0.40387586939094877,1.581151515909836,1.6031917263930788,-1.0774913823922139,-0.655939733269551,-0.4128627601822804,-0.43217179906498293,-0.4969923252215884
184,-0.5098774809966666,0.40387586939094877,1.5809034909699191,1.6019342081856407,-1.0775497208657547,-0.6557236648490289,-0.4128627601822804,-0.43217179906498293,-0.4969923252215884
185,-0.5098774809966666,0.40387586939094877,1.5822764113207577,1.5918265274736205,-1.0780077859172614,-0.6557236648490289,-0.4128627601822804,-0.43217179906498293,-0.4969923252215884
186,-0.5098774809966666,0.40387586939094877,1.577459338739956,1.5698221195276585,-1.0790038613358681,-0.6557236648490289,-0.4128627601822804,-0.43217179906498293,-0.4969923252215884
187,-0.5098774809966666,0.40387586939094877,1.5777908741244049,1.6031441913405642,-1.0770657276037856,-0.655939733269551,-0.4128627601822804,-0.43217179906498293,-0.4969923252215884
188,-0.5105256862582326,0.40387586939094877,1.5814495174754204,1.5719482327855951,-1.0784852971266152,-0.655939733269551,-0.4128627601822804,-0.43282000432654905,-0.4976405304831545
189,-0.5105256862582326,0.4040919378114706,1.5732781987344344,1.5541722838292487,-1.0796585486500496,-0.6555075964285069,-0.4128627601822804,-0.43282000432654905,-0.4976405304831545
190,-0.5105256862582326,0.4032276641293827,1.5731653894120796,1.648801609281072,-1.0753306981869937,-0.6557236648490289,-0.4128627601822804,-0.43282000432654905,-0.4976405304831545
191,-0.5105256862582326,0.4032276641293827,1.5776967979341094,1.573588192097357,-1.0788137211258086,-0.655939733269551,-0.4128627601822804,-0.43282000432654905,-0.4976405304831545
192,-0.5109578230992767,0.4032276641293827,1.575317106777848,1.5824750862334278,-1.0788007570205773,-0.655939733269551,-0.4128627601822804,-0.43325214116759314,-0.4980726673241986
193,-0.5109578230992767,0.4032276641293827,1.5742287269299948,1.6211448514542537,-1.0761539188691827,-0.655939733269551,-0.4128627601822804,-0.43325214116759314,-0.4980726673241986
194,-0.5103096178377106,0.39436885888798,0.4344645028295143,0.3977200800902763,-1.1745709237327566,-0.6740894805934005,-0.4128627601822804,-0.432603935906027,-0.4974244620626325
195,-0.5105256862582326,0.40257945886781665,1.6125726609726732,1.7501679480847714,-1.0714263418281607,-0.6436238332997959,-0.4128627601822804,-0.43282000432654905,-0.4976405304831545
196,-0.5107417546787547,0.4032276641293827,1.5727964093703541,1.6032003691299,-1.0768021241307486,-0.6360614385815252,-0.4128627601822804,-0.433036072747071,-0.4978565989036765
197,-0.5109578230992767,0.4030115957088606,1.5706445623635332,1.7294275403988628,-1.0706981912510016,-0.6358453701610033,-0.4128627601822804,-0.43325214116759314,-0.4980726673241986
198,-0.5109578230992767,0.40193125360625054,1.5681677484522474,1.6055771217556418,-1.076413200973809,-0.6358453701610033,-0.4128627601822804,-0.43325214116759314,-0.4980726673241986
199,-0.5111738915197986,0.4030115957088606,1.5713242055802852,1.5955083333593156,-1.0772817960243075,-0.6358453701610033,-0.4128627601822804,-0.4334682095881151,-0.4982887357447206
200,-0.5113899599403207,0.4045240746525149,1.5696134622539601,1.5671450317973907,-1.0782238543377833,-0.6360614385815252,-0.4128627601822804,-0.43368427800863707,-0.49850480416524257
201,-0.5111738915197986,0.40387586939094877,1.5710568425167313,1.6073748110143853,-1.0767416249730024,-0.6360614385815252,-0.4128627601822804,-0.4334682095881151,-0.4982887357447206
202,-0.5113899599403207,0.4047401430730367,1.5708431940625194,1.6146001389966413,-1.0763375770266261,-0.6362775070020473,-0.4128627601822804,-0.43368427800863707,-0.49850480416524257
203,-0.5066364546888362,0.394800995729024,1.440173007862362,1.4078788383464056,-1.0857063037404608,-0.6431916964587518,-0.4128627601822804,-0.4289307727571527,-0.4937512989137582
204,-0.5092292757351006,0.3997705694010305,1.4304910251524547,1.3732733201155993,-1.088923562522034,-0.6503219543359785,-0.4141591707054124,-0.43152359380341687,-0.49634411996002237
205,-0.5090132073145784,0.40063484308311836,1.1916483449021538,1.1717203760842503,-1.0978536703422088,-0.6736573437523565,-0.4141591707054124,-0.4313075253828949,-0.49612805153950035
206,-0.5116060283608428,0.40517227991408095,1.5329067650609454,1.5262584045820091,-1.0810024942256966,-0.657236143792683,-0.4141591707054124,-0.43390034642915903,-0.49872087258576453
207,-0.5118220967813647,0.4040919378114706,1.5586374457735468,1.4207608375779286,-1.0857819276876437,-0.656804006951639,-0.4141591707054124,-0.43411641484968116,-0.49893694100628666
208,-0.5070685915298804,0.39436885888798,1.4804518994313411,1.378638298997161,-1.0874154049467901,-0.657020075372161,-0.4141591707054124,-0.4293629095981967,-0.4941834357548021
209,-0.5070685915298804,0.394800995729024,1.3126641187228623,1.2578301237148901,-1.0932319668272428,-0.657020075372161,-0.4141591707054124,-0.4293629095981967,-0.4941834357548021
210,-0.5098774809966666,0.39933843255998624,1.4377511833640988,1.3691096816521402,-1.0878497024720395,-0.657020075372161,-0.4141591707054124,-0.43217179906498293,-0.4969923252215884
211,-0.5124703020429309,0.4049562114935588,1.4805513557253076,1.5148672774520886,-1.0813028293302223,-0.656804006951639,-0.4141591707054124,-0.4347646201112471,-0.4995851462678526
212,-0.5124703020429309,0.40430800623199276,1.5802445255010105,1.6008344199251834,-1.077523792655292,-0.656804006951639,-0.4141591707054124,-0.4347646201112471,-0.4995851462678526
213,-0.5124703020429309,0.4047401430730367,1.5766791156734508,1.60010843003223,-1.0775021858132399,-0.656804006951639,-0.4141591707054124,-0.4347646201112471,-0.4995851462678526
214,-0.5126863704634528,0.4045240746525149,1.5809315798645867,1.6017267825019395,-1.0774287225502623,-0.656804006951639,-0.4141591707054124,-0.43498068853176924,-0.49980121468837474
215,-0.5126863704634528,0.40517227991408095,1.5775114544429858,1.6822533221462905,-1.0741207150320704,-0.656804006951639,-0.41610378649011065,-0.43498068853176924,-0.49980121468837474
216,-0.5129024388839748,0.40538834833460274,1.5777671282049894,1.5901995322670897,-1.077413597760826,-0.656804006951639,-0.41610378649011065,-0.4351967569522912,-0.5000172831088967
217,-0.5129024388839748,0.40603655359616886,1.5814542277669874,1.6400270707236726,-1.0750865408718038,-0.656804006951639,-0.41610378649011065,-0.4351967569522912,-0.5000172831088967
218,-0.5129024388839748,0.40517227991408095,1.5753586567351145,1.607385614435411,-1.0765752522892005,-0.656804006951639,-0.4163198549106326,-0.4351967569522912,-0.5000172831088967
219,-0.5131185073044969,0.4045240746525149,1.58290551613395,1.6058126363340108,-1.0766832864994613,-0.656804006951639,-0.4163198549106326,-0.4354128253728132,-0.5002333515294186
220,-0.5131185073044969,0.4047401430730367,1.5782494793469626,1.57405706056989,-1.0780942132854703,-0.656804006951639,-0.41653592333115474,-0.4354128253728132,-0.5002333515294186
221,-0.5133345757250188,0.4049562114935588,1.573939065605443,1.6030901742354338,-1.0767697138676704,-0.656804006951639,-0.41653592333115474,-0.4356288937933353,-0.5004494199499407
222,-0.5131185073044969,0.4049562114935588,1.5746364696463617,1.666322597501202,-1.0738484688222125,-0.656804006951639,-0.41653592333115474,-0.4354128253728132,-0.5002333515294186
223,-0.5131185073044969,0.40538834833460274,1.576855427504597,1.5253487565316113,-1.0798422068074933,-0.656804006951639,-0.4167519917516767,-0.4354128253728132,-0.5002333515294186
224,-0.513550644145541,0.4045240746525149,1.5685792075454477,1.5997670419278047,-1.076884230130547,-0.656804006951639,-0.4167519917516767,-0.43584496221385727,-0.5006654883704628
225,-0.513550644145541,0.40365980097042664,1.567975404344299,1.5555724071942312,-1.0793214819140353,-0.656804006951639,-0.41696806017219873,-0.43584496221385727,-0.5006654883704628
226,-0.5137667125660629,0.40538834833460274,1.5759119215327033,1.4914627461411434,-1.0826273287480221,-0.656804006951639,-0.41696806017219873,-0.4360610306343793,-0.5008815567909848
227,-0.5137667125660629,0.4045240746525149,1.5725489462083306,1.502706946745109,-1.0821368534334372,-0.656804006951639,-0.4171841285927207,-0.4360610306343793,-0.5008815567909848
228,-0.5137667125660629,0.406252622016691,1.5068357549791804,1.4005973325748138,-1.0867023791590675,-0.668255633239306,-0.4171841285927207,-0.4360610306343793,-0.5008815567909848
229,-0.513982780986585,0.406252622016691,1.5732543879944927,1.511066633935106,-1.0817392875396767,-0.656804006951639,-0.4174001970132428,-0.43627709905490125,-0.5010976252115067
230,-0.5085810704735345,0.3926403115238039,1.0179420828392622,1.066412949290229,-1.1020043447004368,-0.7116853857642317,-0.4158877180695887,-0.43087538854185076,-0.49569591469845625
231,-0.5116060283608428,0.40214732202677267,1.3923414230471933,1.229477625573991,-1.0948049449286432,-0.6606932385210353,-0.41653592333115474,-0.43390034642915903,-0.49872087258576453
232,-0.5116060283608428,0.40041877466259657,1.471552322078986,1.3899429987588732,-1.087728704156547,-0.6606932385210353,-0.41653592333115474,-0.43390034642915903,-0.49872087258576453
233,-0.5116060283608428,0.4014991167652066,1.466998852971221,1.47342319371176,-1.0839820777446951,-0.6606932385210353,-0.4167519917516767,-0.43390034642915903,-0.49872087258576453
234,-0.5116060283608428,0.40041877466259657,1.468218299922963,1.5392959730763076,-1.0810111369625175,-0.6606932385210353,-0.4167519917516767,-0.43390034642915903,-0.49872087258576453
235,-0.5116060283608428,0.4014991167652066,1.4556963138937142,1.4524883244473819,-1.0849262967423765,-0.6606932385210353,-0.4167519917516767,-0.43390034642915903,-0.49872087258576453
236,-0.5141988494071069,0.40517227991408095,1.5301592822392718,1.4262381720381618,-1.0850559377946898,-0.6606932385210353,-0.4176162654337648,-0.4364931674754234,-0.5013136936320288
237,-0.5092292757351006,0.39674561151372223,1.5387605555302541,1.4620039776871712,-1.0828909322210591,-0.6606932385210353,-0.41610378649011065,-0.43152359380341687,-0.49634411996002237
238,-0.5046918389041382,0.38356543786187913,1.1508230595113587,1.0933610026977352,-1.1001483169681527,-0.6898624752915078,-0.4148073759669785,-0.42698615697245446,-0.49180668312905995
239,-0.49453662313960334,0.3278197853671984,0.5800141327747104,0.5716011415053706,-1.1233173337007287,-0.7795308698081455,-0.4111342128181043,-0.41683094120791964,-0.48165146736452513
240,-0.4884867073649868,0.21913736984462323,-0.08413561699482021,-0.15771836580885507,-1.1496258245834896,-0.8828115748176701,-0.40854139177183996,-0.4107810254333031,-0.4756015515899086
241,-0.4977776494474336,0.33927141165486513,-0.14042962953394372,-0.1469689618878846,-1.1458532699611752,-0.9111165379060546,-0.4117824180796702,-0.4200719675157499,-0.4848924936723554
242,-0.502531154698918,0.37189774315369,1.053793581223851,1.139344683953231,-1.0997183408113138,-0.7391260751705279,-0.41372703386436843,-0.4248254727672344,-0.48964599892383986
243,-0.5092292757351006,0.39393672204693575,1.1660755453844285,1.1547978973889659,-1.0987114619716811,-0.7211923962672004,-0.4158877180695887,-0.43152359380341687,-0.49634411996002237
244,-0.5141988494071069,0.4023633904472945,1.4960413872198992,1.5043706735831286,-1.0812228840146292,-0.6734412753318344,-0.4176162654337648,-0.4364931674754234,-0.5013136936320288
245,-0.5144149178276289,0.4049562114935588,1.5734241097388129,1.5850441397534345,-1.0774071157082104,-0.6591807595773812,-0.41783233385428675,-0.43670923589594535,-0.5015297620525508
246,-0.514630986248151,0.40538834833460274,1.5722510742837987,1.5386045541306375,-1.0795073007556844,-0.6593968279979032,-0.4180484022748089,-0.4369253043164673,-0.5017458304730728
247,-0.514630986248151,0.4040919378114706,1.5631681628766307,1.5401083903374704,-1.079859492281135,-0.6591807595773812,-0.4180484022748089,-0.4369253043164673,-0.5017458304730728
248,-0.5258665441152959,0.417704248304358,1.6883579896586671,1.650225500172312,-1.0743065338737192,-0.6367096438430914,-0.4212894285826391,-0.44816086218361234,-0.5129813883402178
249,-0.5323485967309565,0.4228898903968863,2.1915559098013526,2.1466707852163167,-1.0497633219866231,-0.5381824440850509,-0.4232340443673372,-0.4546429147992728,-0.5194634409558784
250,-0.5208969704432895,0.41403108515548365,2.1696228476478465,2.206456917174759,-1.045493809997108,-0.5284593651615601,-0.4204251549005511,-0.44319128851160583,-0.5080118146682113
251,-0.5211130388638116,0.4142471535760057,1.8652479550774248,1.8160169599230616,-1.064933485791474,-0.5515786861574161,-0.4204251549005511,-0.44340735693212796,-0.5082278830887335
252,-0.5237058599100758,0.4164078377812258,1.9376330366365062,1.8641721288048037,-1.0633367401638163,-0.5511465493163721,-0.4212894285826391,-0.44600017797839214,-0.5108207041349976
253,-0.5239219283305977,0.41575963251965975,1.9692383368141544,1.9953062139038222,-1.0577470501249118,-0.5509304808958501,-0.4212894285826391,-0.4462162463989141,-0.5110367725555196
254,-0.5239219283305977,0.41705604304279187,1.9710260653187117,2.02325250341414,-1.056463603707011,-0.5509304808958501,-0.4215054970031611,-0.4462162463989141,-0.5110367725555196
255,-0.5241379967511198,0.4159757009401819,1.9713613170799935,1.9167891105703259,-1.0613165004319356,-0.5509304808958501,-0.42172156542368305,-0.44643231481943624,-0.5112528409760417
256,-0.5360217598798308,0.4252666430226285,2.2978897912339056,2.2420044937190418,-1.0440936866321255,-0.49799371786795554,-0.42496259173151335,-0.45831607794814716,-0.5231366041047526
257,-0.5362378283003528,0.4261309167047167,2.4053572756347275,2.3987707755445866,-1.0357815344946435,-0.47401012319001157,-0.4251786601520354,-0.4585321463686691,-0.5233526725252747
258,-0.5362378283003528,0.42245775355584236,2.3987329203573116,2.403669046637821,-1.0355330558110432,-0.47401012319001157,-0.42539472857255745,-0.4585321463686691,-0.5233526725252747
259,-0.5364538967208748,0.4237541640789745,2.4059255355807005,2.466542796325523,-1.032959680922626,-0.47401012319001157,-0.4256107969930794,-0.45874821478919126,-0.5235687409457966
260,-0.5364538967208748,0.42353809565845235,2.400401249452688,2.4051599187394226,-1.0358528370734157,-0.47401012319001157,-0.4256107969930794,-0.45874821478919126,-0.5235687409457966
261,-0.5366699651413969,0.4246184377610624,2.4041697419886963,2.403128875586516,-1.036023531125628,-0.47401012319001157,-0.42582686541360154,-0.4589642832097133,-0.5237848093663188
262,-0.5368860335619189,0.4233220272379302,2.404705570064749,2.4703736894213786,-1.0328991817648798,-0.47401012319001157,-0.4260429338341235,-0.45918035163023524,-0.5240008777868407
263,-0.5368860335619189,0.42548271144315064,2.40022744401522,2.3983299959667215,-1.036267688440818,-0.47401012319001157,-0.42625900225464547,-0.45918035163023524,-0.5240008777868407
264,-0.5371021019824409,0.4252666430226285,2.4016352594159733,2.4645398420672837,-1.0335862793421398,-0.47401012319001157,-0.42625900225464547,-0.4593964200507572,-0.5242169462073628
265,-0.5371021019824409,0.42548271144315064,2.3975227427408092,2.3481502659846885,-1.0386509231191758,-0.47401012319001157,-0.42647507067516743,-0.4593964200507572,-0.5242169462073628
266,-0.5373181704029629,0.42548271144315064,2.4040587044273907,2.4196861986511182,-1.035325630127342,-0.47401012319001157,-0.42669113909568956,-0.45961248847127933,-0.5244330146278847
267,-0.5375342388234849,0.42505057460210666,2.3975237582623863,2.3821205430591603,-1.0374884750167672,-0.47401012319001157,-0.42669113909568956,-0.4598285568918013,-0.5246490830484067
268,-0.5399109914492272,0.42569877986367244,2.437369994426112,2.4888885923759103,-1.0325124192921453,-0.47379405476948955,-0.42755541277777764,-0.4622053095175435,-0.527025835674149
269,-0.5401270598697491,0.42591484828419457,2.465256843513944,2.5626111374580227,-1.0290229143007148,-0.4735779863489674,-0.42755541277777764,-0.4624213779380655,-0.527241904094671
270,-0.5401270598697491,0.42569877986367244,2.4625363908516773,2.586277111557799,-1.0278993585140002,-0.4735779863489674,-0.4277714811982996,-0.4624213779380655,-0.527241904094671
271,-0.5403431282902712,0.4252666430226285,2.461475408479546,2.504441197285085,-1.0317561798203183,-0.4735779863489674,-0.42798754961882157,-0.4626374463585876,-0.527457972515193
272,-0.5405591967107932,0.4237541640789745,2.458813035008716,2.5180664718832038,-1.0310820463482895,-0.47379405476948955,-0.42798754961882157,-0.4628535147791096,-0.527674040935715
273,-0.5405591967107932,0.42569877986367244,2.4657526341116736,2.468692677109717,-1.0334047818689012,-0.47379405476948955,-0.4282036180393437,-0.4628535147791096,-0.527674040935715
274,-0.5407752651313152,0.4252666430226285,2.4677353643657525,2.5691472071788137,-1.0287182578277787,-0.4735779863489674,-0.4284196864598657,-0.46306958319963154,-0.527890109356237
275,-0.5321325283104344,0.41921672724801196,2.040861150592476,2.3353006770162437,-1.0398522635372782,-0.48697422842133264,-0.4260429338341235,-0.45442684637875086,-0.5192473725353564
276,-0.5323485967309565,0.4196488640890562,2.0455929841813822,2.3460479202530093,-1.0393509848016673,-0.4845974757955905,-0.42625900225464547,-0.4546429147992728,-0.5194634409558784
277,-0.5325646651514785,0.4211613430327102,2.0478514825605725,2.1609269796023596,-1.049043814146285,-0.48546174947767856,-0.42625900225464547,-0.45485898321979495,-0.5196795093764004
278,-0.5325646651514785,0.42180954829427625,2.0504224590895217,2.187401843168922,-1.0481730584115811,-0.4856778178982005,-0.42647507067516743,-0.45485898321979495,-0.5196795093764004
279,-0.5327807335720005,0.4220256167147984,2.027335375502008,2.1920278680522984,-1.0475680668341196,-0.4867581600008107,-0.42647507067516743,-0.4550750516403169,-0.5198955777969224
280,-0.644272038561362,0.4220256167147984,1.8347887466227524,1.5696060511071366,-1.074706260451685,-0.5520108229984602,-0.42647507067516743,-0.5665663566296784,-0.6313868827862839
281,-0.5325646651514785,0.4211613430327102,1.4311726994123595,1.3338084231072527,-1.0919117887778533,-0.5597892861372528,-0.42625900225464547,-0.45485898321979495,-0.5196795093764004
282,-0.5399109914492272,0.42569877986367244,2.0267089283303883,2.0363981061186993,-1.059151494858305,-0.5595732177167309,-0.42755541277777764,-0.4622053095175435,-0.527025835674149
283,-0.5288915020026042,0.41251860621182934,2.0297148505898486,2.075028979023831,-1.0573062705470468,-0.5593571492962087,-0.42474652331099133,-0.4511858200709206,-0.5160063462275261
284,-0.5321325283104344,0.4164078377812258,2.0144886602435563,2.157124175401172,-1.0518289360868138,-0.537966375664529,-0.42582686541360154,-0.45442684637875086,-0.5192473725353564
285,-0.5323485967309565,0.4190006588274901,2.0103278090627223,2.196820265619477,-1.0484906789897486,-0.5368860335619189,-0.4260429338341235,-0.4546429147992728,-0.5194634409558784
286,-0.5323485967309565,0.4190006588274901,2.0098661572754346,2.1025582564825416,-1.0527861191897263,-0.5368860335619189,-0.4260429338341235,-0.4546429147992728,-0.5194634409558784
287,-0.5325646651514785,0.41748817988383585,2.015637409608104,2.1273564291058533,-1.051664724087217,-0.5366699651413969,-0.42647507067516743,-0.45485898321979495,-0.5196795093764004
288,-0.5327807335720005,0.4190006588274901,2.031340657420067,2.19120464737011,-1.0486937833050394,-0.5362378283003528,-0.42647507067516743,-0.4550750516403169,-0.5198955777969224
289,-0.5327807335720005,0.419864932509578,2.04029559150176,2.199378515718458,-1.0482616464639951,-0.5368860335619189,-0.42669113909568956,-0.4550750516403169,-0.5198955777969224
290,-0.5329968019925225,0.4194327956685341,2.037785070916872,2.12383667453555,-1.051714419823937,-0.537750307244007,-0.42669113909568956,-0.4552911200608389,-0.5201116462174444
291,-0.5390467177671391,0.42418630092001847,2.1919299242372765,2.1336893945113538,-1.0513535855616651,-0.5295397072641702,-0.4284196864598657,-0.46134103583545544,-0.5261615619920609
292,-0.5550357808857684,0.4287237377509807,2.7321158194428117,2.8866964827674084,-1.012755122919612,-0.3696490760778767,-0.4327410548703061,-0.47733009895408485,-0.5421506251106902
293,-0.5552518493062905,0.4274273272278489,2.6572730028139766,2.601760574572407,-1.0262032214129022,-0.3947130128584308,-0.4329571232908281,-0.4775461673746068,-0.5423666935312123
294,-0.5556839861473345,0.4287237377509807,2.953987362389526,3.0866159495396115,-1.0017032232099106,-0.36900087081631067,-0.43338926013187207,-0.47797830421565074,-0.5427988303722563
295,-0.5368860335619189,0.42267382197636416,2.770177395273552,2.770477600737025,-1.0158254551752297,-0.39492908127895293,-0.4286357548803877,-0.45918035163023524,-0.5240008777868407
296,-0.5371021019824409,0.42051313777114413,2.550358372680744,2.5933166206984066,-1.0242456415229728,-0.4664477284717409,-0.4286357548803877,-0.4593964200507572,-0.5242169462073628
297,-0.5371021019824409,0.4213774114532323,2.217901931768758,2.23575363431334,-1.0455089347865447,-0.4664477284717409,-0.4288518233009098,-0.4593964200507572,-0.5242169462073628
298,-0.5371021019824409,0.42051313777114413,2.2140448727871775,2.3957825492887674,-1.0380610563311505,-0.4664477284717409,-0.4288518233009098,-0.4593964200507572,-0.5242169462073628
299,-0.5373181704029629,0.42180954829427625,2.218565974845548,2.436662694451533,-1.036405972229952,-0.4787636284414959,-0.4290678917214318,-0.45961248847127933,-0.5244330146278847
300,-0.5340771440951326,0.4181363851454019,2.2124503958779353,2.0977442520733107,-1.0520752540862088,-0.4845974757955905,-0.4282036180393437,-0.4563714621634489,-0.5211919883200545
301,-0.5342932125156546,0.4190006588274901,2.125939063480913,1.9401072145130618,-1.0599639121194677,-0.4845974757955905,-0.4282036180393437,-0.45658753058397106,-0.5214080567405766
302,-0.5345092809361767,0.4190006588274901,2.1291171274510035,1.9647908708734974,-1.0584255049653508,-0.4845974757955905,-0.4284196864598657,-0.456803599004493,-0.5216241251610986
303,-0.5345092809361767,0.420297069350622,2.1298721785465173,2.1015556990113193,-1.0521292711913395,-0.4845974757955905,-0.4284196864598657,-0.456803599004493,-0.5216241251610986
304,-0.5345092809361767,0.41835245356592404,2.131247864573139,2.082666997689284,-1.053038919241737,-0.4845974757955905,-0.4286357548803877,-0.456803599004493,-0.5216241251610986
305,-0.5347253493566987,0.4213774114532323,2.1241616630468574,2.036886420749079,-1.0550958906051067,-0.4845974757955905,-0.4286357548803877,-0.457019667425015,-0.5218401935816206
306,-0.5349414177772207,0.41921672724801196,2.1289400593803856,2.127639478736737,-1.050869592299696,-0.4845974757955905,-0.4288518233009098,-0.4572357358455371,-0.5220562620021425
307,-0.5349414177772207,0.4213774114532323,2.128182134574878,2.026875970826294,-1.0555582770250238,-0.4845974757955905,-0.4288518233009098,-0.4572357358455371,-0.5220562620021425
308,-0.5349414177772207,0.419864932509578,2.1235327310884013,2.0424220936828537,-1.054804198237402,-0.4845974757955905,-0.4290678917214318,-0.4572357358455371,-0.5220562620021425
309,-0.5351574861977427,0.42008100093010015,2.1256049784891022,2.112212193511465,-1.0515999035610604,-0.4845974757955905,-0.4290678917214318,-0.45745180426605914,-0.5222723304226646
310,-0.5351574861977427,0.42008100093010015,2.1264079103466043,2.073378216291043,-1.0536633569770457,-0.4845974757955905,-0.42928396014195375,-0.45745180426605914,-0.5222723304226646
311,-0.5353735546182647,0.4211613430327102,2.1249701910764505,2.0936519161886236,-1.0527472268740323,-0.4845974757955905,-0.42928396014195375,-0.4576678726865811,-0.5224883988431865
312,-0.5353735546182647,0.4211613430327102,2.121963512577518,1.9953883199036204,-1.0571874329157598,-0.4845974757955905,-0.4295000285624757,-0.4576678726865811,-0.5224883988431865
313,-0.5353735546182647,0.42008100093010015,2.123337059526777,2.1075515976808052,-1.0520147549284626,-0.4845974757955905,-0.4295000285624757,-0.4576678726865811,-0.5224883988431865
